,parking_200m,parking_500m,parking_1000m,academy_200m,academy_500m,academy_1000m,accommodation_200m,accommodation_500m,accommodation_1000m,bike_count_200m,bike_count_500m,bike_count_1000m,bike_station_200m,bike_station_500m,bike_station_1000m,school_500m,mart_1000m,trdar_cd,apt_avg_ae,apt_avg_price,tot_flpop_co,cnsmr_popltn_co,tot_repop_co,total_subpas,sub_400m,sub_500m,con_20m,con_30m,con_40m,total_worker,active_pop,close_cr_dis,cr_in_50m,cr_in_100m,cr_in_500m,close_st_dis,st_in_50m,st_in_500m,st_in_1000m,passenger_sum_50m,passenger_sum_500m,starbucks_100,starbucks_500,land_use_intensity,official_land_value,building_counts,have_sub,have_cr,have_st,trdar_se_a,trdar_se_r,trdar_se_u,trdar_se_d,school_yn,mart_yn
22,0.02631578947368421,0.04827586206896552,0.030864197530864196,0.16326530612244897,0.1517241379310345,0.2637215528781794,0.045454545454545456,0.10810810810810811,0.0528169014084507,0.0,0.14993929657383262,0.39287673247757693,0.0,0.12946428571428573,0.2237061769616027,0.4444444444444444,0.0,0.25521885521891363,0.08800000000000002,0.029310823156611432,0.23693725776712354,0.0006371567099841199,0.42304416595692906,0.07150339119002305,0.5,0.25,0.25,0.2,0.2,0.0030147781371342437,0.15868403786671664,0.020202020202020204,0.3333333333333333,0.16666666666666666,0.45222929936305734,0.19047619047619047,0.0,0.8727272727272728,0.9585492227979275,0.0,0.21651553923914652,0.0,0.0,0.1657730463387469,0.013891631606936811,0.9118773946360152,1,1,0,1,0,0,0,1,0
23,0.18421052631578946,0.1103448275862069,0.058641975308641986,0.11224489795918366,0.10114942528735632,0.18473895582329317,0.3181818181818182,0.22522522522522523,0.12323943661971831,0.26144361467791327,0.20363340265627924,0.205177744615262,0.2777777777777778,0.3571428571428571,0.2954924874791319,0.2222222222222222,0.25,0.833670033670046,0.07200000000000001,0.047730819068860064,0.06777278691288587,0.12330727973439706,0.06497140771383379,0.08977544138781147,1.0,0.5,0.0,0.0,0.0,0.13984372763960043,0.09597900459274533,0.07575757575757576,0.3333333333333333,0.5833333333333333,0.4394904458598726,0.19682539682539682,0.0,0.7454545454545455,0.528497409326425,0.0,0.33891611040356406,0.0,0.06666666666666667,0.27632294661589873,0.07308387897323687,0.6206896551724137,1,1,0,0,0,0,1,1,1
24,0.15789473684210525,0.06896551724137931,0.1759259259259259,0.6122448979591836,0.34252873563218394,0.46184738955823296,0.0,0.009009009009009009,0.017605633802816902,0.6048460753236985,0.3160576150705883,0.7935996004155188,0.2777777777777778,0.21874999999999997,0.3388981636060101,1.0,0.5,0.3710437710437873,0.17600000000000005,0.1449522979201332,0.27081392408073096,0.13549181079121297,0.5205012775276797,0.1416408640905572,0.0,0.25,0.25,0.2,0.2,0.007746834959977866,0.1765863717311838,0.19191919191919193,0.16666666666666666,0.16666666666666666,0.39490445859872614,0.5492063492063491,0.0,0.32727272727272727,0.42487046632124353,0.0,0.17301001813346675,0.0,0.06666666666666667,0.16390809956743596,0.010480439990428948,0.4559386973180077,0,1,0,1,0,0,0,1,1
25,0.07894736842105263,0.10344827586206896,0.10185185185185183,0.08163265306122448,0.08045977011494253,0.18473895582329317,0.09090909090909091,0.06306306306306306,0.07042253521126761,0.2815370977273948,0.04703690254807675,0.13344558878957158,0.2777777777777778,0.0,0.2003338898163606,0.5555555555555556,0.25,0.1663299663300677,0.16800000000000004,0.06114101726300922,0.263643398620475,0.3161606507733021,0.30015817009368534,0.13308805601539025,1.0,0.5,0.25,0.2,0.2,1.0,0.11613084637735495,0.07575757575757576,0.8333333333333333,0.5,0.5095541401273885,0.0380952380952381,0.3333333333333333,0.6909090909090909,0.4404145077720208,0.12201737536016764,0.13132671303078047,0.0,0.0,0.20698318957701972,0.018665767990184132,0.900383141762452,1,1,1,0,0,1,0,1,1
26,0.2631578947368421,0.3448275862068966,0.4506172839506173,0.2040816326530612,0.19770114942528738,0.3748326639892905,0.13636363636363635,0.06306306306306306,0.1267605633802817,0.0,0.1478486045547743,0.07800783847471494,0.0,0.4464285714285714,0.24373956594323873,0.1111111111111111,0.25,0.741414141414225,0.14400000000000002,0.30971154909112636,0.2000570659046351,0.1310055292990069,0.06168633653729164,0.5713313735907928,0.0,0.25,0.25,0.2,0.2,0.0009635841514258183,0.1696503889774112,0.060606060606060615,1.0,0.6666666666666666,0.7961783439490446,0.46031746031746035,0.0,0.3090909090909091,0.23316062176165803,0.0,0.18079272630000395,0.0,0.2,0.43207190405884943,0.0716908957322439,0.41762452107279696,0,1,0,1,0,0,0,1,1
27,0.15789473684210525,0.13793103448275862,0.12037037037037038,0.08163265306122448,0.08275862068965517,0.2074966532797858,0.045454545454545456,0.02702702702702703,0.09859154929577466,0.0,0.27572926638717415,0.33432105877630314,0.0,0.4017857142857143,0.3756260434056762,0.4444444444444444,0.25,0.11919191919196237,0.16000000000000003,0.1390946211165921,0.2539881285625661,0.29808460219261573,0.4064971407713834,0.32080554742460754,0.5,0.5,0.0,0.0,0.0,0.26286766459639177,0.16121473427687694,0.9090909090909092,0.0,0.0,0.2229299363057325,0.6888888888888889,0.0,0.4,0.4300518134715026,0.0,0.1971130491070336,0.0,0.0,0.13518273888154997,0.020537718556672902,1.0,1,0,0,0,0,0,1,1,1
28,0.42105263157894735,0.593103448275862,0.9382716049382717,0.0,0.06666666666666667,0.23159303882195448,0.18181818181818182,0.8468468468468469,0.9577464788732395,0.03304142266158062,0.4002941640349622,0.7973640907154829,0.15277777777777776,0.6473214285714285,0.8647746243739566,0.0,0.0,0.9979797979798377,0.6080000000000001,0.7026085087661774,0.9542013691493938,0.08997001872263082,0.134079571724054,0.0,0.0,0.0,0.5,0.4,0.4,0.055305914116984836,0.0,0.16666666666666669,0.0,0.25,0.9363057324840764,0.07936507936507936,0.3333333333333333,0.4181818181818182,0.5854922279792747,1.0,0.7636805195256724,1.0,1.0,1.0,0.7689526552873293,0.6590038314176244,0,0,1,1,0,0,0,0,0
29,0.07894736842105263,0.020689655172413793,0.037037037037037035,0.37755102040816324,0.09655172413793103,0.3119143239625167,0.0,0.0,0.0,0.0,0.1523344226939117,0.04074597274613208,0.0,0.2678571428571428,0.06844741235392318,0.4444444444444444,0.0,0.9865319865319861,0.128,0.2241761552278217,0.0012415617035901813,0.02692641712853954,0.0006083465141744737,0.018164822638551386,0.5,0.5,0.25,0.2,0.2,0.0011925546428537355,0.1662761270971975,0.0707070707070707,0.5,0.3333333333333333,0.37579617834394907,0.11428571428571427,0.6666666666666666,0.4545454545454546,0.25906735751295334,0.08862263162490178,0.0973285028103858,0.0,0.0,0.10492915792472868,0.06708595425857919,0.09578544061302681,1,1,1,0,1,0,0,1,0
30,0.23684210526315788,0.37241379310344824,0.5,0.7857142857142857,0.5816091954022988,0.6479250334672021,0.045454545454545456,0.0990990990990991,0.1056338028169014,0.0,0.17961611960225501,0.15311072228572126,0.0,0.2678571428571428,0.16694490818030053,0.1111111111111111,0.25,0.7575757575758644,0.16800000000000004,0.2815680091259123,0.9200661229554086,0.06424808962150606,0.46100498844141624,0.4964762790249458,0.5,0.25,0.25,0.2,0.2,0.002747645897135007,0.07948261317836723,0.16666666666666669,0.16666666666666666,0.41666666666666663,0.7770700636942676,0.2507936507936508,0.0,0.09090909090909091,0.08808290155440412,0.0,0.22410834243368571,0.0,0.4,0.5252933405859042,0.08464017502389753,0.6206896551724137,1,1,0,1,0,0,0,1,1
31,0.13157894736842105,0.24137931034482757,0.5061728395061729,0.26530612244897955,0.26896551724137935,0.6492637215528781,0.18181818181818182,0.06306306306306306,0.11619718309859155,0.0,0.16340775463345034,0.15097031001504568,0.0,0.2991071428571428,0.25709515859766274,0.1111111111111111,0.25,0.5757575757576205,0.32,0.3404217043709993,0.1216571052455239,0.13324430595819478,0.12860445309648375,0.4610063068872299,0.0,0.25,0.25,0.2,0.2,0.011610712002823969,0.12334801762114538,0.6464646464646465,0.0,0.0,0.5095541401273885,0.33333333333333337,0.0,0.7090909090909091,0.7823834196891191,0.0,0.1795779832071701,0.0,0.13333333333333333,0.36560727329240816,0.09861276606680414,0.37547892720306514,0,0,0,1,0,0,0,1,1
32,0.02631578947368421,0.1103448275862069,0.2376543209876543,0.09183673469387754,0.2896551724137931,0.46318607764390896,0.0,0.009009009009009009,0.024647887323943664,0.13921721377531832,0.37089243206167904,0.9304036599977324,0.2777777777777778,0.2991071428571428,0.45409015025041743,0.7777777777777777,0.0,0.3710437710437873,0.17600000000000005,0.1449522979201332,0.27081392408073096,0.18327856404168155,0.5205012775276797,0.08826220993775963,0.5,0.5,0.0,0.0,0.0,0.0,0.00037491798669041145,0.5,0.0,0.0,0.3312101910828026,0.9682539682539683,0.0,0.23636363636363636,0.5129533678756477,0.0,0.10163347164584968,0.0,0.06666666666666667,0.16390809956743596,0.0,0.0038314176245210726,1,0,0,1,0,0,0,1,0
33,0.0,0.06896551724137931,0.024691358024691357,0.24489795918367346,0.14252873563218393,0.3132530120481928,0.045454545454545456,0.04504504504504504,0.03169014084507042,0.0,0.2890033267678268,0.2837693318910703,0.0,0.12053571428571427,0.1285475792988314,0.2222222222222222,0.0,0.2538720538721009,0.128,0.03349297638119497,0.22830468869900544,0.14980601633090754,0.280934420245772,0.10237863620288178,1.0,0.75,0.25,0.2,0.2,0.004054685785702701,0.20086231136938795,0.27777777777777785,0.16666666666666666,0.25,0.5286624203821656,0.13333333333333333,0.16666666666666666,0.6727272727272727,0.45595854922279794,0.0045708547978695535,0.20371101784858395,0.0,0.0,0.19983422695366132,0.02006502975788754,0.39846743295019155,1,1,1,1,0,0,0,1,0
34,0.07894736842105263,0.13793103448275862,0.2191358024691358,0.01020408163265306,0.06436781609195402,0.3319946452476573,0.0,0.0,0.056338028169014086,0.7593885993660344,0.5169621144598863,0.6820361648469843,0.2777777777777778,0.2678571428571428,0.3823038397328882,0.1111111111111111,0.25,0.7488215488216383,1.0,0.9905099723144195,0.03761378055133446,0.27818436522177686,0.17508212677941354,0.3811133754424876,0.5,0.25,0.5,0.4,0.4,0.0014215251342816527,0.05614396850688911,0.18181818181818182,0.16666666666666666,0.41666666666666663,0.43312101910828027,0.3015873015873016,0.0,0.07272727272727272,0.23316062176165803,0.0,0.19283813462128807,0.0,0.06666666666666667,0.3904214261662393,0.02255370471876356,0.026819923371647507,1,1,0,1,0,0,0,1,1
35,0.0,0.0,0.024691358024691357,0.0,0.0,0.024096385542168676,0.0,0.009009009009009009,0.06338028169014084,0.21783162305915219,0.02964014422107051,0.1087672634898066,0.2777777777777778,0.0,0.0,0.0,0.0,0.03973063973069202,0.16800000000000004,0.4095493880994786,0.07540886423718665,0.06148998660276708,0.22788660420975787,0.03946163719401444,0.0,0.0,0.25,0.2,0.2,0.0009635841514258183,0.0849189239853782,0.43939393939393945,0.0,0.16666666666666666,0.0,0.19999999999999998,0.0,0.01818181818181816,0.16580310880829013,0.0,0.0030308265893923547,0.0,0.0,0.0,0.04579525711913911,0.29118773946360155,0,0,0,1,0,0,0,0,0
